image_id,question,answer,options
71niNPsnzHL,What is the primary color of the phone case background?,Yellow,"['Yellow', 'Red', 'Blue', 'Green']"
71niNPsnzHL,What is on the phone case?,Girl,"['Girl', 'Car', 'Dog', 'Building']"
71niNPsnzHL,Is this product a phone case?,Yes,"['Yes', 'No', 'Maybe', 'Unsure']"
71nhwvYkyLL,What color is the background?,Black,"['Black', 'White', 'Blue', 'Yellow']"
71nhwvYkyLL,What is the dominant color of the text?,Gold,"['Gold', 'Red', 'Green', 'Silver']"
71nhwvYkyLL,What is the product type?,Case,"['Case', 'Charger', 'Phone', 'Tablet']"
71nkHzK2ddL,What is the primary color seen on the case?,Black,"['Black', 'Red', 'Blue', 'Green']"
71nkHzK2ddL,What item is this a cover for?,LG,"['LG', 'Samsung', 'Apple', 'Google']"
71nkHzK2ddL,What type of product is this?,Case,"['Case', 'Charger', 'Headphones', 'Screen Protector']"
71nkOXHnyHL,What is the main color of the phone case?,multi-colored,"['multi-colored', 'black', 'white', 'blue']"
71nkOXHnyHL,What type of phone case is this?,Soft,"['Soft', 'Hard', 'Leather', 'Metal']"
71nkOXHnyHL,Which city is depicted on the case?,Dubai,"['Dubai', 'London', 'Paris', 'New York']"
71nm065JO5L,What color is the band on the lid?,Blue,"['Blue', 'Red', 'Green', 'Black']"
71nm065JO5L,How many containers are visible?,One,"['One', 'Two', 'Three', 'Four']"
71nm065JO5L,Is the container filled with liquid or empty?,Empty,"['Empty', 'Full', 'Half', 'Spilled']"
71nm7s-tteL,What pattern is present on the case?,triangle,"['triangle', 'circle', 'square', 'rectangle']"
71nm7s-tteL,What is the primary color of the case?,black,"['black', 'blue', 'red', 'yellow']"
71nm7s-tteL,What item is this case made for?,phone,"['phone', 'laptop', 'tablet', 'watch']"
71nmGM5EkiL,What kind of food is in the bowl?,Tagine,"['Tagine', 'Pizza', 'Soup', 'Sandwich']"
71nmGM5EkiL,What is the product type?,GROCERY,"['GROCERY', 'ELECTRONICS', 'CLOTHING', 'BOOKS']"
71nmGM5EkiL,How many servings does the meal kit provide?,2,"['2', '1', '4', '3']"
71nmQFsdO-L,What color is the item?,White,"['White', 'Black', 'Silver', 'Green']"
71nmQFsdO-L,What word is written on the item?,SOLIMO,"['SOLIMO', 'AMAZON', 'PLATINA', 'STEEL']"
71nmQFsdO-L,What is the primary material of this item?,Stainless,"['Stainless', 'Plastic', 'Ceramic', 'Glass']"
71nmSboJ4ML,What is the primary color of the chair?,Red,"['Red', 'Blue', 'White', 'Green']"
71nmSboJ4ML,What is the brand name on the chair?,UMI,"['UMI', 'Apex', 'Steelcase', 'Herman Miller']"
71nmSboJ4ML,What shape is the chair base?,Star,"['Star', 'Round', 'Square', 'Triangle']"
71nmUDDGx8L,What is visible on the phone case?,puppy,"['puppy', 'flowers', 'pattern', 'fruit']"
71nmUDDGx8L,What color is the item?,multi-colored,"['multi-colored', 'red', 'black', 'blue']"
71nmUDDGx8L,What type of product is this?,CASE,"['CASE', 'PHONE', 'CHARGER', 'BATTERY']"
71nlzeBaF7L,What is the primary color of the object?,multi-colored,"['multi-colored', 'black', 'white', 'gray']"
71nlzeBaF7L,What type of product is this?,CASE,"['CASE', 'PHONE', 'SCREEN', 'BATTERY']"
71nlzeBaF7L,What is the general shape of the object?,RECTANGLE,"['RECTANGLE', 'SQUARE', 'CIRCLE', 'TRIANGLE']"
71nmVD3Hz+L,What animal is depicted on the case?,Dog,"['Dog', 'Cat', 'Bird', 'Horse']"
71nmVD3Hz+L,What is the background color primarily?,Green,"['Green', 'Red', 'Blue', 'Yellow']"
71nmVD3Hz+L,What is the primary color of the animal?,White,"['White', 'Black', 'Brown', 'Gray']"
71nmZjmfWpL,What is the background color?,Black,"['Black', 'White', 'Red', 'Blue']"
71nmZjmfWpL,What is the shape seen on the cover?,Heart,"['Heart', 'Square', 'Circle', 'Triangle']"
71nmZjmfWpL,What is the overall style?,Texture,"['Texture', 'Solid', 'Stripes', 'Dots']"
71nmc2SevXL,What animal is printed on the phone case?,Dog,"['Dog', 'Cat', 'Bird', 'Elephant']"
71nmc2SevXL,What is the dominant color of the animal?,White,"['White', 'Black', 'Red', 'Green']"
71nmc2SevXL,What type of product is this?,Case,"['Case', 'Charger', 'Screen', 'Phone']"
71nmi3VffHL,What is the dominant color in the artwork?,Red,"['Red', 'Green', 'Black', 'Yellow']"
71nmi3VffHL,What is the shape of the pattern?,Blocks,"['Blocks', 'Circles', 'Lines', 'Squares']"
71nmi3VffHL,What type of product is this?,Case,"['Case', 'Phone', 'Charger', 'Headphone']"
71nmpWuntqL,What is the color of the envelopes?,White,"['White', 'Yellow', 'Blue', 'Red']"
71nmpWuntqL,What type of product is shown?,ENVELOPE,"['ENVELOPE', 'Pencils', 'Notebook', 'Eraser']"
71nmpWuntqL,What is the approximate shape of the item?,Rectangle,"['Rectangle', 'Circle', 'Triangle', 'Square']"
71nmr9p7afL,What animal is depicted on the phone case?,Panda,"['Panda', 'Dog', 'Cat', 'Lion']"
71nmr9p7afL,What is the primary color of the image on the phone case?,White,"['White', 'Red', 'Green', 'Blue']"
71nmr9p7afL,What is the product?,Case,"['Case', 'Phone', 'Charger', 'Screen']"
71nmrSRQ3cL,What color is the keyboard?,Black,"['Black', 'White', 'Blue', 'Silver']"
71nmrSRQ3cL,How many devices are shown in the image?,Two,"['Two', 'One', 'Three', 'Zero']"
71nmrSRQ3cL,Is the keyboard wireless or wired?,Wireless,"['Wireless', 'Wired', 'Neither', 'Both']"
71nmWjPvdsL,What is the primary color?,Yellow,"['Yellow', 'Blue', 'Green', 'Red']"
71nmWjPvdsL,What type of product is this?,Case,"['Case', 'Screen', 'Battery', 'Phone']"
71nmWjPvdsL,What colors are most visible on this product?,Multi-colored,"['Multi-colored', 'Green', 'Black', 'Yellow']"
71nkLuiSNgL,What is the background color?,Black,"['Black', 'White', 'Green', 'Blue']"
71nkLuiSNgL,What type of object is this?,Case,"['Case', 'Phone', 'Laptop', 'Book']"
71nkLuiSNgL,What type of print does the object have?,Flowers,"['Flowers', 'Cars', 'Lines', 'Stars']"
71nlwH4UJML,What is the main object on the back of the phone case?,cup,"['cup', 'phone', 'book', 'flower']"
71nlwH4UJML,Is the phone case designed for a cellular phone or a camera?,phone,"['phone', 'camera', 'tablet', 'laptop']"
71nlwH4UJML,What is the color of the phone case?,multi-colored,"['multi-colored', 'red', 'blue', 'black']"
71nlg29CWiL,What type of pattern is visible on the case?,Wood,"['Wood', 'Floral', 'Abstract', 'Stripes']"
71nlg29CWiL,What is the primary color seen?,Brown,"['Brown', 'Blue', 'Green', 'White']"
71nlg29CWiL,What is the product?,Case,"['Case', 'Phone', 'Charger', 'Cable']"
71nkTHOi8xL,What is the color of the phone case?,multi-colored,"['multi-colored', 'black', 'blue', 'yellow']"
71nkTHOi8xL,Is the phone case's pattern in the image?,Yes,"['Yes', 'No', 'Maybe', 'Partially']"
71nkTHOi8xL,What kind of product is the object?,CASE,"['CASE', 'CHARGER', 'PHONE', 'SCREEN']"
71nkW2xQjaL,What color is most prominent?,Red,"['Red', 'Black', 'White', 'Silver']"
71nkW2xQjaL,What kind of product is shown?,Case,"['Case', 'Screen', 'Phone', 'Charger']"
71nkW2xQjaL,How many main colors are used?,Three,"['Three', 'Two', 'One', 'Four']"
71nkhwQtc6L,What is the primary color of the chair?,Black,"['Black', 'White', 'Brown', 'Red']"
71nkhwQtc6L,Is the chair's structure metallic or wooden?,Metallic,"['Metallic', 'Wooden', 'Plastic', 'Fabric']"
71nkhwQtc6L,What type of product is this?,Furniture,"['Furniture', 'Electronics', 'Clothing', 'Food']"
71nkpHw1y1L,What object is depicted?,skeleton,"['skeleton', 'phone', 'butterfly', 'heart']"
71nkpHw1y1L,What is the dominant background color?,black,"['black', 'white', 'blue', 'red']"
71nkpHw1y1L,What product is this?,case,"['case', 'screen', 'charger', 'battery']"
71nkvKskvDL,What is the primary color visible?,Blue,"['Blue', 'Red', 'Yellow', 'Black']"
71nkvKskvDL,What is the dominant pattern depicted?,Feather,"['Feather', 'Circle', 'Square', 'Stripes']"
71nkvKskvDL,What is the product?,Case,"['Case', 'Phone', 'Charger', 'Screen']"
71nligzufWL,What is the background color?,yellow,"['yellow', 'blue', 'red', 'green']"
71nligzufWL,What type of image is on the product?,flower,"['flower', 'people', 'animals', 'vehicle']"
71nligzufWL,Is the product a case or a charger?,case,"['case', 'charger', 'battery', 'cable']"
71nl-VimOgL,What color is the sofa?,Brown,"['Brown', 'White', 'Blue', 'Black']"
71nl-VimOgL,What is this a picture of?,Sofa,"['Sofa', 'Chair', 'Table', 'Bed']"
71nl-VimOgL,Is this a couch or a bed?,Couch,"['Couch', 'Bed', 'Table', 'Chair']"
71nlIdk-qCL,What type of device is the screen designed for?,Surface,"['Surface', 'iPhone', 'Laptop', 'Desktop']"
71nlIdk-qCL,What color is the screen's surrounding border?,Black,"['Black', 'White', 'Red', 'Blue']"
71nlIdk-qCL,What product is this?,Screen,"['Screen', 'Keyboard', 'Mouse', 'Charger']"
71nlLRMBetL,What fruit is depicted on the case?,Lemon,"['Lemon', 'Orange', 'Apple', 'Banana']"
71nlLRMBetL,What is the primary color on the case?,Yellow,"['Yellow', 'Green', 'Black', 'Blue']"
71nlLRMBetL,What kind of product is this?,Case,"['Case', 'Charger', 'Screen', 'Phone']"
71nlSSWyswL,What color is the vacuum sealer?,Black,"['Black', 'White', 'Silver', 'Red']"
71nlSSWyswL,What product is in the image?,Sealer,"['Sealer', 'Microwave', 'Blender', 'Oven']"
71nlSSWyswL,What is being vacuum sealed?,Shrimp,"['Shrimp', 'Steak', 'Chicken', 'Vegetables']"
71nlTi6Sq4L,What is the primary color of the case?,pink,"['pink', 'blue', 'black', 'white']"
71nlTi6Sq4L,What type of product is this?,case,"['case', 'charger', 'phone', 'screen']"
71nlTi6Sq4L,What is one of the objects on the case?,tower,"['tower', 'keyboard', 'lamp', 'book']"
71nlXspgqfL,What is the overall color of the phone case?,black,"['black', 'white', 'blue', 'red']"
71nlXspgqfL,What shape can be seen on the phone case?,heart,"['heart', 'circle', 'square', 'triangle']"
71nlXspgqfL,What type of product is displayed?,case,"['case', 'phone', 'screen', 'charger']"
71nlasKs6hL,What is the brand name?,Amazon,"['Amazon', 'Tofu', 'Kitchen', 'Curry']"
71nlasKs6hL,What type of food is this?,Curry,"['Curry', 'Tofu', 'Corn', 'Water']"
71nlasKs6hL,What is the food item made of?,Tofu,"['Tofu', 'Rice', 'Zucchini', 'Corn']"
71nl6SDqMuL,What is the product's primary function?,LIGHT_BULB,"['LIGHT_BULB', 'FAN', 'PHONE', 'CAMERA']"
71nl6SDqMuL,What is the color of the item?,日光,"['日光', 'Blue', 'Red', 'Green']"
71nl6SDqMuL,What is the shape of the product?,TUBE,"['TUBE', 'SQUARE', 'CIRCLE', 'TRIANGLE']"
71nhtjGFISL,What is the primary color of the background?,Black,"['Black', 'White', 'Blue', 'Green']"
71nhtjGFISL,What type of celestial body is present?,Moon,"['Moon', 'Sun', 'Mars', 'Earth']"
71nhtjGFISL,What is the image printed on?,Case,"['Case', 'Phone', 'Tablet', 'Box']"
71nhpgYjhbL,What brand is on the bottle?,Whole Foods Market,"['Whole Foods Market', ""Trader Joe's"", 'Target', 'CVS']"
71nhpgYjhbL,What type of oil is this?,Jojoba,"['Jojoba', 'Olive', 'Sunflower', 'Coconut']"
71nhpgYjhbL,What is the advertised volume?,0.5,"['0.5', '1.0', '1.5', '2.0']"
71ndzByQcSL,What kind of product is shown?,SHOES,"['SHOES', 'HATS', 'SHIRTS', 'PANTS']"
71ndzByQcSL,What part of the foot does the shoe cover?,TOE,"['TOE', 'ANKLE', 'HEEL', 'KNEE']"
71ndzByQcSL,What is the sole made of?,CANVAS,"['CANVAS', 'LEATHER', 'RUBBER', 'PLASTIC']"
71ndzM4oY4L,What type of product is in the image?,SHOES,"['SHOES', 'SHIRTS', 'PANTS', 'HAT']"
71ndzM4oY4L,What is the primary color of the object?,GRAY,"['GRAY', 'RED', 'BLACK', 'WHITE']"
71ndzM4oY4L,What part of the shoe can be seen?,TOE,"['TOE', 'HEEL', 'SOLE', 'LACE']"
71ne0CJYj4L,What is the primary color of the item in the image?,White,"['White', 'Black', 'Blue', 'Green']"
71ne0CJYj4L,What color is the item?,White,"['White', 'Red', 'Yellow', 'Brown']"
71ne0CJYj4L,What can be seen?,White,"['White', 'Gray', 'White', 'Black']"
71neA+u5QBL,What is the color of the center stone?,Transparent,"['Transparent', 'Blue', 'Red', 'Green']"
71neA+u5QBL,What type of jewelry is shown?,Earring,"['Earring', 'Necklace', 'Bracelet', 'Ring']"
71neA+u5QBL,How many items are in the image?,Two,"['One', 'Two', 'Three', 'Four']"
71neNyA-nTL,What color is the background?,Black,"['Black', 'White', 'Red', 'Blue']"
71neNyA-nTL,What is the color of 'Girl'?,Gold,"['Gold', 'Silver', 'Red', 'Green']"
71neNyA-nTL,What is the shape of the object in the center?,Words,"['Words', 'Circle', 'Square', 'Triangle']"
71neTKypXrL,What is the primary color of the phone case?,black,"['black', 'green', 'blue', 'red']"
71neTKypXrL,What geometric shapes are on the case?,diamonds,"['diamonds', 'circles', 'triangles', 'rectangles']"
71neTKypXrL,What kind of product is shown?,case,"['case', 'charger', 'phone', 'screen']"
71nea2yC8zL,What is the primary color of the background?,Black,"['Black', 'White', 'Red', 'Blue']"
71nea2yC8zL,What type of object is this?,Case,"['Case', 'Bottle', 'Sofa', 'Pot']"
71nea2yC8zL,How many colors are present?,Multi,"['Multi', 'Green', 'Yellow', 'Single']"
71nedriTNvL,What is the primary color of the bus on the case?,Yellow,"['Yellow', 'Blue', 'Black', 'Green']"
71nedriTNvL,What type of object is this?,Case,"['Case', 'Pen', 'Laptop', 'Tablet']"
71nedriTNvL,How many colors are visible on the case?,Multi,"['Multi', 'Red', 'White', 'Black']"
71neew0URoL,What is the main type of vinegar shown?,White,"['White', 'Apple', 'Balsamic', 'Red']"
71neew0URoL,What is the acidity percentage mentioned on the label?,5%,"['5%', '10%', '2%', '8%']"
71neew0URoL,What is the name of the brand displayed?,Happy,"['Happy', 'Vinegar', 'Amazon', 'Belly']"
71ndowfD+5L,What is the primary color of the case?,Black,"['Black', 'Red', 'White', 'Blue']"
71ndowfD+5L,What is the product?,Case,"['Case', 'Phone', 'Charger', 'Headphones']"
71ndowfD+5L,What color are the lines in the picture?,White,"['White', 'Black', 'Red', 'Green']"
71nd-aDW68L,What is the dominant color?,Purple,"['Purple', 'Blue', 'Green', 'Yellow']"
71nd-aDW68L,What type of item is this?,Case,"['Case', 'Charger', 'Phone', 'Screen']"
71nd-aDW68L,Is the pattern 3D?,Yes,"['Yes', 'No', 'Maybe', 'Often']"
71nd3gO-vsL,What is the main color of the background?,yellow,"['yellow', 'black', 'white', 'blue']"
71nd3gO-vsL,What type of product is it?,case,"['case', 'shoes', 'phone', 'box']"
71nd3gO-vsL,What color are the shoes?,black,"['black', 'red', 'green', 'pink']"
71ndEJfPhvL,What is the primary color of the phone case?,black,"['black', 'white', 'red', 'blue']"
71ndEJfPhvL,What is the device this case is designed for?,iPhone,"['iPhone', 'Samsung', 'Google', 'Xiaomi']"
71ndEJfPhvL,Is the color of the phone case multi-colored?,yes,"['yes', 'no', 'maybe', 'perhaps']"
71ndESCDD3L,What color are the leaves?,White,"['White', 'Black', 'Green', 'Yellow']"
71ndESCDD3L,What type of product is this?,Case,"['Case', 'Phone', 'Charger', 'Screen']"
71ndESCDD3L,What shape are the main design elements?,Leaf,"['Leaf', 'Circle', 'Star', 'Square']"
71ndHwb-u3L,What color are the sheets?,White,"['White', 'Blue', 'Green', 'Yellow']"
71ndHwb-u3L,What is the most prominent shape in the image?,Rectangle,"['Rectangle', 'Circle', 'Triangle', 'Oval']"
71ndHwb-u3L,How many stacks of sheets are visible?,Two,"['One', 'Two', 'Three', 'Four']"
71ndsJ7uPzL,What shape is repeated on the cover?,Heart,"['Heart', 'Star', 'Circle', 'Square']"
71ndsJ7uPzL,What is the primary color of the case?,Black,"['Black', 'White', 'Red', 'Blue']"
71ndsJ7uPzL,What is the main material of the cover?,Soft,"['Soft', 'Hard', 'Metal', 'Glass']"
71ndOjrUfgL,What is the primary color of the phone case?,blue,"['blue', 'red', 'yellow', 'green']"
71ndOjrUfgL,What is the shape of the pattern on the phone case?,moon,"['moon', 'star', 'heart', 'circle']"
71ndOjrUfgL,Is the product a case or a phone?,case,"['case', 'phone', 'screen', 'battery']"
71ndSALFAsL,What is the primary color of the butterflies?,Blue,"['Blue', 'Green', 'Purple', 'Yellow']"
71ndSALFAsL,What is the product type?,Case,"['Phone', 'Case', 'Screen', 'Tablet']"
71ndSALFAsL,How many butterflies are visible?,Three,"['One', 'Two', 'Three', 'Four']"
71ndWrklVRL,What is the color of the door lever?,Brass,"['Brass', 'Silver', 'Black', 'White']"
71ndWrklVRL,What kind of product is it?,Handle,"['Handle', 'Lock', 'Hinge', 'Knob']"
71ndWrklVRL,What is the shape of the lever?,Curved,"['Curved', 'Square', 'Round', 'Angular']"
71ndbr5JZvL,What is the primary shape featured on the phone case?,Heart,"['Heart', 'Square', 'Circle', 'Star']"
71ndbr5JZvL,What is the predominant color scheme of the design?,Multicolor,"['Multicolor', 'Red', 'Blue', 'Green']"
71ndbr5JZvL,What material is suggested by the background texture?,Wood,"['Wood', 'Plastic', 'Metal', 'Glass']"
71nddWWg+gL,What is the primary color of the leaves in the image?,Green,"['Green', 'Blue', 'Red', 'Yellow']"
71nddWWg+gL,What appears on the back of the case?,Leaves,"['Leaves', 'Stripe', 'Dots', 'Lines']"
71nddWWg+gL,What is the shape of the object in the image?,Rectangle,"['Rectangle', 'Circle', 'Triangle', 'Square']"
71ndfOyRD2L,What is the color scheme?,multi-colored,"['multi-colored', 'monochrome', 'pastel', 'brown']"
71ndfOyRD2L,What type of item is this?,case,"['case', 'phone', 'screen', 'charger']"
71ndfOyRD2L,Is the item a phone or a case?,case,"['case', 'phone', 'charger', 'screen']"
71ndglkiDnL,What animal is depicted on the case?,panda,"['panda', 'dog', 'cat', 'bear']"
71ndglkiDnL,What color is the case primarily?,pink,"['pink', 'blue', 'green', 'yellow']"
71ndglkiDnL,What type of product is this?,case,"['case', 'charger', 'screen', 'adapter']"
71ndP5ZzHJL,What is the color of the cellular_phone_case?,multi-colored,"['multi-colored', 'Blue', 'Green', 'Black']"
71ndP5ZzHJL,What type of product is this?,cellular_phone_case,"['cellular_phone_case', 'shoe', 'bag', 'shirt']"
71negUm6BCL,What is the primary shape visible in the image?,Rectangle,"['Rectangle', 'Circle', 'Triangle', 'Oval']"
71negUm6BCL,What color is present?,Red,"['Red', 'Green', 'Yellow', 'Blue']"
71negUm6BCL,What is the texture on the surface?,Drops,"['Drops', 'Stripes', 'Squares', 'Circles']"
71nejvlLlKL,What animal is depicted?,Owl,"['Owl', 'Cat', 'Dog', 'Bird']"
71nejvlLlKL,What is the primary color of the depicted animal?,Blue,"['Blue', 'Green', 'Yellow', 'Red']"
71nejvlLlKL,What is the pattern in the background?,Chevron,"['Chevron', 'Polka Dots', 'Stripes', 'Squares']"
71ngNgk7rAL,What color are the gloves?,Negro,"['Negro', 'Blanco', 'Verde', 'Amarillo']"
71ngNgk7rAL,What color is the product?,Negro,"['Negro', 'Azul', 'Rojo', 'Gris']"
71ngNgk7rAL,What can you see in the image?,Gloves,"['Gloves', 'Shoes', 'Hat', 'Socks']"
71ngQB+o-zL,What is the primary color of the case?,Pink,"['Pink', 'Blue', 'White', 'Orange']"
71ngQB+o-zL,Is the product a phone case?,Yes,"['Yes', 'No', 'Maybe', 'Unsure']"
71ngQB+o-zL,What shape is the item on the case?,Circle,"['Circle', 'Square', 'Triangle', 'Rectangle']"
71ngZ0D3MrL,What is the dominant color in the image?,multicolored,"['multicolored', 'yellow', 'blue', 'black']"
71ngZ0D3MrL,What kind of accessory is displayed?,case,"['case', 'charger', 'screen', 'earphones']"
71ngZ0D3MrL,What is the background color of the product?,white,"['white', 'black', 'red', 'blue']"
71ngZrECyaL,What is the primary color of the product?,Yellow,"['Yellow', 'Blue', 'Red', 'Green']"
71ngZrECyaL,How many wheels are visible?,Four,"['Four', 'Two', 'Three', 'One']"
